,Mon_00,Mon_01,Mon_05,Mon_06,Mon_07,Mon_08,Mon_09,Mon_10,Mon_11,Mon_12,Mon_13,Mon_14,Mon_15,Mon_16,Mon_17,Mon_18,Mon_19,Mon_20,Mon_21,Mon_22,Mon_23,Tue_00,Tue_01,Tue_05,Tue_06,Tue_07,Tue_08,Tue_09,Tue_10,Tue_11,Tue_12,Tue_13,Tue_14,Tue_15,Tue_16,Tue_17,Tue_18,Tue_19,Tue_20,Tue_21,Tue_22,Tue_23,Wed_00,Wed_01,Wed_05,Wed_06,Wed_07,Wed_08,Wed_09,Wed_10,Wed_11,Wed_12,Wed_13,Wed_14,Wed_15,Wed_16,Wed_17,Wed_18,Wed_19,Wed_20,Wed_21,Wed_22,Wed_23,Thu_00,Thu_01,Thu_05,Thu_06,Thu_07,Thu_08,Thu_09,Thu_10,Thu_11,Thu_12,Thu_13,Thu_14,Thu_15,Thu_16,Thu_17,Thu_18,Thu_19,Thu_20,Thu_21,Thu_22,Thu_23,Fri_00,Fri_01,Fri_05,Fri_06,Fri_07,Fri_08,Fri_09,Fri_10,Fri_11,Fri_12,Fri_13,Fri_14,Fri_15,Fri_16,Fri_17,Fri_18,Fri_19,Fri_20,Fri_21,Fri_22,Fri_23,Sat_00,Sat_01,Sat_05,Sat_06,Sat_07,Sat_08,Sat_09,Sat_10,Sat_11,Sat_12,Sat_13,Sat_14,Sat_15,Sat_16,Sat_17,Sat_18,Sat_19,Sat_20,Sat_21,Sat_22,Sat_23,Sun_00,Sun_01,Sun_05,Sun_06,Sun_07,Sun_08,Sun_09,Sun_10,Sun_11,Sun_12,Sun_13,Sun_14,Sun_15,Sun_16,Sun_17,Sun_18,Sun_19,Sun_20,Sun_21,Sun_22,Sun_23,cluster_group,daily_ppl_avg,max_people_by_hr,max_weekday,max_hour,to,from,group_name,color,lat,long,code,Eng,站名
50,36.17,0.0,0.0,19.73,108.5,259.75,249.89,197.28,167.69,187.42,184.13,174.26,177.55,174.26,223.58,243.31,203.86,203.86,193.99,193.99,85.49,26.3,0.0,0.0,23.02,138.1,305.78,266.33,167.69,157.82,177.55,154.54,147.96,124.94,118.37,200.57,226.87,167.69,131.52,141.38,124.94,32.88,16.44,0.0,0.0,19.73,128.23,233.45,203.86,141.38,124.94,157.82,138.1,144.67,131.52,124.94,174.26,220.3,157.82,128.23,118.37,141.38,32.88,23.02,0.0,0.0,23.02,134.81,266.33,210.43,141.38,121.66,157.82,144.67,124.94,118.37,124.94,187.42,236.74,177.55,151.25,157.82,147.96,42.74,36.17,0.0,0.0,19.73,121.66,249.89,243.31,154.54,131.52,180.84,193.99,164.4,177.55,184.13,279.48,322.22,246.6,217.01,177.55,207.14,78.91,36.17,0.0,0.0,16.44,98.64,299.21,236.74,230.16,266.33,305.78,295.92,246.6,230.16,233.45,286.06,328.8,210.43,190.7,193.99,197.28,69.05,42.74,0.0,0.0,13.15,62.47,210.43,200.57,256.46,263.04,289.34,249.89,236.74,249.89,259.75,309.07,318.94,266.33,269.62,272.9,217.01,128.23,0,3262.11,328.8,Sat,18,G07,BL12,A,#08306b,25.011943,121.53781799999999,G07,Gongguan,公館站
51,15.67,0.0,0.0,15.67,96.23,165.61,89.52,71.62,85.04,111.9,94.0,82.81,107.42,111.9,136.52,181.28,154.42,149.95,147.71,114.14,49.24,8.95,0.0,0.0,13.43,107.42,192.47,102.95,71.62,71.62,78.33,82.81,80.57,80.57,87.28,118.61,192.47,149.95,100.71,100.71,85.04,31.33,11.19,0.0,0.0,11.19,100.71,163.37,94.0,60.43,60.43,80.57,87.28,69.38,78.33,89.52,129.8,170.09,138.76,109.66,107.42,87.28,33.57,11.19,0.0,0.0,13.43,94.0,185.75,107.42,71.62,55.95,89.52,87.28,94.0,78.33,94.0,127.57,176.8,158.9,107.42,120.85,96.23,38.05,15.67,0.0,0.0,11.19,98.47,158.9,102.95,64.9,62.66,96.23,107.42,89.52,102.95,127.57,170.09,223.8,192.47,145.47,149.95,136.52,55.95,17.9,0.0,0.0,8.95,31.33,105.19,114.14,100.71,111.9,127.57,125.33,136.52,136.52,147.71,194.71,208.13,154.42,143.23,140.99,118.61,55.95,17.9,0.0,0.0,2.24,29.09,80.57,73.85,76.09,89.52,98.47,109.66,120.85,138.76,167.85,167.85,190.23,167.85,176.8,201.42,134.28,76.09,0,1949.68,223.8,Fri,18,G08,BL12,A,#08306b,25.017557,121.53139399999999,G08,Taipower Building,臺電大樓站
52,17.61,0.0,0.0,35.22,252.41,457.86,252.41,176.1,152.62,176.1,170.23,170.23,152.62,146.75,164.36,217.19,152.62,123.27,105.66,88.05,29.35,11.74,0.0,0.0,46.96,305.24,587.0,334.59,199.58,158.49,217.19,205.45,164.36,146.75,146.75,176.1,228.93,146.75,93.92,93.92,70.44,29.35,11.74,0.0,0.0,46.96,299.37,551.78,311.11,170.23,164.36,164.36,205.45,152.62,158.49,146.75,187.84,234.8,146.75,82.18,88.05,70.44,29.35,11.74,0.0,0.0,41.09,305.24,545.91,281.76,187.84,152.62,211.32,228.93,181.97,140.88,140.88,170.23,217.19,170.23,93.92,111.53,76.31,23.48,17.61,0.0,0.0,46.96,281.76,545.91,281.76,193.71,170.23,211.32,258.28,199.58,176.1,187.84,240.67,328.72,228.93,129.14,129.14,105.66,46.96,23.48,0.0,0.0,23.48,99.79,217.19,275.89,252.41,252.41,275.89,316.98,270.02,211.32,234.8,252.41,240.67,170.23,117.4,111.53,105.66,41.09,17.61,0.0,0.0,17.61,70.44,152.62,287.63,410.9,440.25,446.12,528.3,410.9,328.72,275.89,270.02,205.45,158.49,129.14,129.14,111.53,46.96,2,3514.96,587.0,Tue,8,G10,BL12,C,#6baed6,25.032729,121.51827,G10,Chiang Kai-Shek Memorial Hall,中正紀念堂站
53,3.2,0.0,0.0,4.27,41.63,84.33,50.17,29.89,18.15,33.09,36.3,34.16,20.28,22.42,23.48,27.76,18.15,14.95,20.28,16.01,8.54,5.34,0.0,0.0,4.27,49.1,106.75,59.78,36.3,18.15,30.96,45.9,43.77,23.48,19.22,20.28,28.82,18.15,18.15,16.01,10.68,6.4,1.07,0.0,0.0,4.27,43.77,99.28,72.59,39.5,22.42,28.82,39.5,34.16,32.02,25.62,25.62,34.16,21.35,10.68,16.01,12.81,5.34,2.14,0.0,0.0,3.2,44.84,92.87,55.51,33.09,17.08,30.96,39.5,43.77,23.48,20.28,20.28,27.76,19.22,13.88,14.95,11.74,6.4,3.2,0.0,0.0,4.27,37.36,91.8,58.71,32.02,20.28,34.16,51.24,38.43,27.76,29.89,29.89,36.3,26.69,17.08,16.01,13.88,7.47,2.14,0.0,0.0,2.14,8.54,25.62,25.62,22.42,17.08,39.5,33.09,22.42,25.62,22.42,22.42,21.35,17.08,14.95,17.08,20.28,6.4,4.27,0.0,0.0,4.27,6.4,16.01,11.74,19.22,17.08,23.48,26.69,19.22,26.69,22.42,28.82,20.28,18.15,23.48,25.62,22.42,13.88,2,492.52,106.75,Tue,8,G11,BL12,C,#6baed6,25.035534,121.51088,G11,Xiaonanmen,小南門站
54,1.15,0.0,0.0,0.86,4.32,15.26,10.37,13.82,8.64,13.54,12.96,8.64,12.96,12.1,9.22,12.96,7.78,4.9,5.18,6.62,1.44,0.86,0.0,0.0,0.58,2.88,16.7,15.84,8.64,8.64,12.96,8.93,10.08,8.64,12.38,10.37,10.37,6.62,8.06,8.64,5.47,0.86,0.0,0.0,0.0,0.86,6.05,10.66,9.79,12.67,11.52,6.91,12.1,13.82,9.5,14.4,10.08,10.94,6.05,6.91,4.32,3.74,2.3,0.0,0.0,0.0,0.58,3.17,16.13,12.1,8.64,10.08,9.22,12.38,15.26,9.22,11.81,8.35,15.26,5.18,5.18,4.32,5.18,1.44,1.73,0.0,0.0,0.29,5.47,18.43,10.08,8.06,9.79,16.42,16.99,11.23,18.14,16.13,10.94,13.54,13.82,8.64,8.06,8.64,2.3,0.58,0.0,0.0,0.86,2.59,9.22,11.81,19.58,24.48,27.07,27.94,28.8,26.78,21.89,19.3,16.13,9.22,7.78,8.93,7.49,2.3,0.86,0.0,0.0,0.86,0.29,5.76,8.64,16.13,13.82,20.16,22.46,19.01,20.45,16.7,15.55,10.66,10.08,6.05,6.91,3.17,1.73,0,185.29,28.8,Sat,14,G13,BL12,A,#08306b,25.049026,121.50999099999999,G13,Beimen,北門站
55,6.43,0.0,0.0,12.86,45.0,134.99,106.06,141.42,157.49,163.91,170.34,154.27,131.77,147.84,176.77,192.84,154.27,96.42,73.92,61.07,19.28,9.64,0.0,0.0,9.64,54.64,163.91,151.06,128.56,163.91,179.98,176.77,138.2,134.99,138.2,199.27,234.62,151.06,96.42,70.71,45.0,19.28,9.64,0.0,0.0,12.86,48.21,147.84,163.91,122.13,157.49,179.98,176.77,141.42,134.99,131.77,221.77,244.26,151.06,83.56,70.71,51.42,12.86,9.64,0.0,0.0,9.64,48.21,157.49,128.56,134.99,157.49,173.56,189.63,163.91,144.63,138.2,192.84,247.48,173.56,106.06,73.92,61.07,16.07,12.86,0.0,0.0,9.64,45.0,154.27,128.56,128.56,189.63,202.48,202.48,189.63,163.91,170.34,247.48,314.97,247.48,138.2,109.28,83.56,28.93,6.43,0.0,0.0,9.64,28.93,61.07,144.63,221.77,321.4,302.12,298.9,260.33,244.26,237.84,279.62,273.19,186.41,125.35,102.85,73.92,25.71,12.86,0.0,0.0,9.64,28.93,54.64,115.7,189.63,266.76,266.76,247.48,208.91,186.41,199.27,247.48,192.84,160.7,115.7,106.06,67.49,19.28,0,2525.54,321.4,Sat,11,G14,BL12,A,#08306b,25.052905,121.52034099999999,G14,Zhongshan,中山站
56,7.84,0.0,0.0,7.84,74.48,325.36,148.96,86.24,78.4,105.84,98.0,86.24,70.56,70.56,98.0,125.44,94.08,58.8,54.88,70.56,23.52,7.84,0.0,0.0,11.76,94.08,392.0,188.16,94.08,82.32,78.4,117.6,90.16,70.56,74.48,113.68,137.2,94.08,50.96,50.96,70.56,15.68,7.84,0.0,0.0,11.76,94.08,388.08,164.64,94.08,78.4,98.0,113.68,101.92,70.56,74.48,98.0,137.2,98.0,50.96,50.96,66.64,11.76,11.76,0.0,0.0,11.76,90.16,372.4,168.56,90.16,78.4,109.76,121.52,98.0,70.56,78.4,113.68,145.04,90.16,66.64,54.88,58.8,19.6,15.68,0.0,0.0,11.76,90.16,348.88,160.72,94.08,90.16,98.0,121.52,98.0,90.16,98.0,133.28,168.56,121.52,74.48,74.48,78.4,27.44,11.76,0.0,0.0,3.92,23.52,82.32,86.24,70.56,109.76,121.52,141.12,113.68,86.24,90.16,121.52,109.76,74.48,58.8,62.72,74.48,23.52,11.76,0.0,0.0,3.92,15.68,74.48,50.96,47.04,94.08,94.08,86.24,66.64,58.8,82.32,98.0,113.68,78.4,70.56,78.4,74.48,39.2,2,1696.76,392.0,Tue,8,G16,BL12,C,#6baed6,25.052095,121.544352,G16,Nanjing Fuxing,南京復興站
57,5.72,0.0,0.0,7.62,68.58,169.54,93.34,53.34,55.24,57.15,51.44,57.15,47.62,45.72,60.96,81.91,55.24,38.1,41.91,47.62,19.05,5.72,0.0,0.0,9.52,85.72,190.5,114.3,57.15,51.44,70.48,62.86,45.72,47.62,38.1,55.24,99.06,47.62,30.48,34.29,38.1,11.43,7.62,0.0,0.0,7.62,80.01,165.74,108.58,41.91,40.0,51.44,62.86,49.53,43.82,47.62,55.24,81.91,55.24,32.39,30.48,38.1,15.24,3.81,0.0,0.0,7.62,85.72,171.45,108.58,51.44,40.0,57.15,59.06,70.48,47.62,47.62,60.96,104.78,62.86,34.29,38.1,38.1,15.24,7.62,0.0,0.0,11.43,76.2,171.45,99.06,59.06,51.44,62.86,72.39,66.68,62.86,62.86,87.63,110.49,80.01,51.44,53.34,60.96,22.86,7.62,0.0,0.0,7.62,15.24,57.15,53.34,78.1,80.01,106.68,102.87,97.16,89.54,99.06,140.97,186.69,99.06,40.0,43.82,53.34,19.05,7.62,0.0,0.0,7.62,11.43,38.1,53.34,57.15,74.3,74.3,81.91,68.58,91.44,100.96,100.96,81.91,53.34,47.62,55.24,51.44,22.86,2,1143.86,190.5,Tue,8,G17,BL12,C,#6baed6,25.051446,121.55078600000002,G17,Taipei Arena,台北小巨蛋站
58,10.51,0.0,0.0,2.63,30.22,86.72,67.01,52.56,51.25,51.25,52.56,51.25,61.76,65.7,77.53,101.18,77.53,60.44,70.96,82.78,38.11,11.83,0.0,0.0,3.94,31.54,90.67,86.72,51.25,43.36,51.25,65.7,53.87,59.13,56.5,78.84,101.18,65.7,53.87,67.01,80.15,27.59,7.88,0.0,0.0,2.63,24.97,82.78,74.9,44.68,35.48,55.19,48.62,55.19,59.13,44.68,85.41,94.61,74.9,51.25,55.19,82.78,18.4,14.45,0.0,0.0,2.63,23.65,76.21,67.01,42.05,40.73,57.82,44.68,55.19,60.44,45.99,78.84,110.38,78.84,60.44,67.01,90.67,30.22,18.4,0.0,0.0,5.26,24.97,74.9,73.58,42.05,51.25,60.44,47.3,55.19,70.96,68.33,93.29,131.4,95.92,73.58,88.04,102.49,42.05,19.71,0.0,0.0,2.63,7.88,31.54,45.99,55.19,78.84,78.84,85.41,74.9,67.01,80.15,98.55,74.9,55.19,53.87,67.01,80.15,34.16,15.77,0.0,0.0,1.31,5.26,19.71,38.11,49.93,64.39,70.96,57.82,56.5,63.07,81.47,95.92,97.24,94.61,76.21,84.1,78.84,44.68,0,1089.19,131.4,Fri,18,G18,BL12,A,#08306b,25.051462,121.560447,G18,Nanjing Sanmin,南京三民站
59,4.54,0.0,0.0,1.82,6.36,16.34,19.98,15.44,13.62,19.98,20.88,26.33,24.52,25.42,44.49,55.39,46.31,52.66,32.69,24.52,8.17,3.63,0.0,0.0,2.72,6.36,18.16,18.16,13.62,17.25,18.16,22.7,22.7,30.87,24.52,38.14,56.3,51.76,39.04,36.32,32.69,7.26,2.72,0.0,0.0,1.82,5.45,18.16,14.53,13.62,16.34,20.88,16.34,22.7,26.33,27.24,47.22,54.48,70.82,39.95,30.87,24.52,8.17,3.63,0.0,0.0,1.82,5.45,15.44,16.34,16.34,15.44,20.88,18.16,26.33,19.98,23.61,40.86,67.19,55.39,46.31,29.06,29.06,9.08,6.36,0.0,0.0,0.91,5.45,18.16,14.53,10.9,20.88,21.79,22.7,29.06,29.96,37.23,51.76,85.35,69.92,67.19,46.31,48.12,9.99,3.63,0.0,0.0,1.82,2.72,9.08,15.44,16.34,20.88,26.33,37.23,34.5,34.5,41.77,82.63,90.8,85.35,76.27,48.12,39.95,13.62,1.82,0.0,0.0,0.91,0.91,3.63,11.8,13.62,25.42,28.15,21.79,33.6,29.06,45.4,68.1,84.44,70.82,56.3,47.22,25.42,14.53,1,528.61,90.8,Sat,18,G19,BL12,B,#2171b5,25.049885,121.57753000000001,G19,Songshan,松山站
60,31.39,0.0,0.0,8.56,22.83,45.66,25.69,28.54,42.81,57.08,62.79,77.06,85.62,108.45,154.12,216.9,219.76,162.68,174.09,202.63,99.89,25.69,0.0,0.0,2.85,22.83,42.81,31.39,22.83,31.39,37.1,51.37,65.64,74.2,85.62,136.99,208.34,205.49,154.12,154.12,196.93,74.2,31.39,0.0,0.0,2.85,19.98,45.66,31.39,25.69,28.54,39.96,51.37,54.23,68.5,79.91,148.41,202.63,216.9,142.7,159.82,208.34,71.35,25.69,0.0,0.0,2.85,19.98,45.66,25.69,25.69,34.25,37.1,45.66,45.66,71.35,79.91,122.72,222.61,208.34,154.12,174.09,194.07,77.06,45.66,0.0,0.0,5.71,25.69,42.81,28.54,22.83,34.25,48.52,54.23,68.5,74.2,102.74,162.68,242.59,222.61,202.63,245.44,285.4,131.28,45.66,0.0,0.0,8.56,22.83,31.39,48.52,54.23,54.23,59.93,85.62,79.91,111.31,131.28,165.53,191.22,168.39,188.36,214.05,234.03,128.43,37.1,0.0,0.0,5.71,14.27,17.12,34.25,25.69,42.81,57.08,71.35,85.62,119.87,162.68,208.34,225.47,239.74,236.88,251.15,199.78,131.28,1,1849.59,285.4,Fri,22,O01,BL12,B,#2171b5,24.989918,121.50885,O01,Nanshijiao,南勢角站
61,24.07,2.67,0.0,5.35,21.39,26.74,24.07,26.74,32.09,45.46,50.81,66.85,93.59,114.98,149.74,195.2,181.83,165.79,181.83,184.51,77.55,18.72,2.67,0.0,5.35,24.07,32.09,32.09,26.74,29.41,45.46,48.13,53.48,69.52,74.87,136.37,173.81,168.46,136.37,141.72,187.18,56.15,16.04,2.67,0.0,2.67,16.04,29.41,26.74,26.74,26.74,34.76,50.81,53.48,58.83,88.24,136.37,197.88,179.16,141.72,147.07,187.18,69.52,24.07,2.67,0.0,5.35,16.04,29.41,29.41,26.74,29.41,34.76,45.46,48.13,61.5,80.22,125.68,187.18,179.16,147.07,163.11,208.57,66.85,34.76,2.67,0.0,2.67,18.72,32.09,26.74,32.09,32.09,40.11,53.48,66.85,90.92,98.94,163.11,205.9,200.55,184.51,192.53,267.4,104.29,34.76,0.0,0.0,8.02,24.07,32.09,37.44,42.78,45.46,64.18,72.2,74.87,109.63,120.33,155.09,165.79,149.74,157.77,195.2,235.31,88.24,32.09,2.67,0.0,13.37,21.39,13.37,29.41,34.76,42.78,53.48,66.85,85.57,120.33,136.37,171.14,221.94,216.59,208.57,232.64,195.2,101.61,1,1683.11,267.4,Fri,22,O02,BL12,B,#2171b5,24.993712,121.50461499999999,O02,Jingan,景安站
62,38.3,3.19,0.0,6.38,28.73,44.69,44.69,44.69,57.46,73.42,82.99,92.57,124.49,140.45,201.1,293.66,229.82,207.48,220.25,229.82,82.99,25.54,3.19,0.0,3.19,25.54,51.07,47.88,41.5,44.69,54.26,60.65,76.61,89.38,118.1,175.56,274.51,213.86,162.79,178.75,197.9,63.84,31.92,0.0,0.0,6.38,25.54,54.26,44.69,35.11,44.69,47.88,60.65,63.84,79.8,118.1,165.98,280.9,201.1,172.37,178.75,217.06,70.22,41.5,0.0,0.0,3.19,28.73,51.07,41.5,31.92,41.5,54.26,57.46,82.99,98.95,111.72,159.6,290.47,210.67,172.37,194.71,236.21,79.8,51.07,3.19,0.0,3.19,25.54,51.07,41.5,38.3,41.5,57.46,70.22,98.95,121.3,143.64,223.44,309.62,261.74,233.02,277.7,319.2,121.3,57.46,3.19,0.0,6.38,12.77,38.3,51.07,63.84,73.42,98.95,92.57,114.91,134.06,150.02,223.44,223.44,204.29,204.29,226.63,271.32,111.72,47.88,0.0,0.0,3.19,12.77,31.92,41.5,54.26,67.03,82.99,95.76,98.95,153.22,181.94,264.94,274.51,268.13,268.13,271.32,248.98,121.3,1,2211.74,319.2,Fri,22,O03,BL12,B,#2171b5,25.002370000000003,121.510948,O03,Yongan Market,永安市場站
63,47.85,0.0,0.0,19.94,43.86,55.82,51.84,83.74,79.75,107.66,115.64,143.55,167.48,207.35,279.12,398.75,319.0,287.1,295.08,307.04,115.64,31.9,0.0,0.0,15.95,39.88,55.82,59.81,63.8,59.81,83.74,95.7,95.7,123.61,159.5,227.29,382.8,291.09,235.26,247.22,287.1,75.76,35.89,0.0,0.0,11.96,39.88,43.86,47.85,51.84,63.8,79.75,83.74,91.71,119.62,155.51,239.25,378.81,291.09,215.32,239.25,275.14,95.7,39.88,0.0,0.0,15.95,43.86,47.85,55.82,51.84,59.81,67.79,87.72,99.69,127.6,155.51,223.3,378.81,299.06,227.29,267.16,283.11,95.7,59.81,0.0,0.0,15.95,51.84,63.8,51.84,55.82,67.79,87.72,107.66,115.64,159.5,195.39,299.06,398.75,350.9,311.03,342.92,382.8,135.58,63.8,0.0,0.0,11.96,35.89,59.81,87.72,99.69,115.64,127.6,147.54,163.49,183.42,223.3,295.08,319.0,263.18,271.15,322.99,346.91,147.54,63.8,0.0,0.0,11.96,27.91,39.88,75.76,87.72,107.66,127.6,131.59,151.52,203.36,275.14,362.86,394.76,362.86,354.89,358.88,322.99,167.48,1,3014.59,398.75,Mon,18,O04,BL12,B,#2171b5,25.014218,121.515368,O04,Dingxi,頂溪站
64,23.08,0.0,0.0,9.89,82.44,253.91,174.77,115.41,98.92,138.5,118.71,128.6,125.3,131.9,164.88,220.93,174.77,161.58,168.17,131.9,62.65,16.49,0.0,0.0,16.49,102.22,329.75,230.82,115.41,95.63,128.6,131.9,115.41,112.12,112.12,164.88,247.31,161.58,131.9,125.3,125.3,42.87,13.19,0.0,0.0,13.19,105.52,313.26,187.96,95.63,89.03,125.3,145.09,118.71,118.71,112.12,161.58,227.53,164.88,105.52,135.2,98.92,39.57,16.49,0.0,0.0,9.89,102.22,303.37,201.15,82.44,89.03,131.9,131.9,122.01,118.71,115.41,141.79,240.72,174.77,118.71,148.39,118.71,42.87,26.38,0.0,0.0,9.89,85.74,306.67,211.04,102.22,89.03,118.71,151.68,131.9,135.2,138.5,197.85,260.5,197.85,171.47,191.26,164.88,72.54,26.38,0.0,0.0,16.49,62.65,191.26,154.98,115.41,138.5,164.88,187.96,161.58,141.79,164.88,207.74,178.06,151.68,135.2,161.58,141.79,72.54,23.08,0.0,0.0,9.89,36.27,98.92,98.92,82.44,95.63,125.3,118.71,125.3,128.6,148.39,201.15,194.55,174.77,174.77,201.15,168.17,98.92,0,2487.77,329.75,Tue,8,O05,BL12,A,#08306b,25.026134,121.522922,O05,Guting,古亭站
65,14.8,0.0,0.0,19.73,88.78,184.95,138.1,128.23,125.77,138.1,130.7,135.63,133.16,118.37,155.36,177.55,172.62,128.23,110.97,83.84,41.92,7.4,0.0,0.0,22.19,133.16,234.27,147.96,130.7,123.3,128.23,133.16,115.9,115.9,113.44,162.76,184.95,147.96,98.64,88.78,83.84,24.66,12.33,0.0,0.0,22.19,110.97,202.21,133.16,110.97,120.83,145.49,123.3,101.11,113.44,101.11,157.82,221.94,162.76,103.57,88.78,78.91,29.59,14.8,0.0,0.0,27.13,115.9,217.01,138.1,101.11,115.9,135.63,133.16,123.3,108.5,110.97,162.76,214.54,160.29,103.57,96.17,83.84,24.66,27.13,0.0,0.0,22.19,120.83,202.21,152.89,113.44,138.1,157.82,150.43,143.03,133.16,147.96,209.61,246.6,199.75,133.16,123.3,118.37,44.39,24.66,0.0,0.0,14.8,69.05,143.03,170.15,180.02,209.61,231.8,231.8,187.42,182.48,172.62,214.54,199.75,145.49,110.97,125.77,106.04,34.52,19.73,0.0,0.0,9.86,34.52,96.17,118.37,147.96,187.42,177.55,187.42,160.29,150.43,165.22,202.21,180.02,152.89,138.1,133.16,106.04,41.92,0,2355.39,246.6,Fri,18,O06,BL12,A,#08306b,25.034054,121.528934,O06,Dongmen,東門站
66,8.86,0.0,0.0,8.86,92.98,376.34,128.4,88.55,88.55,92.98,97.4,84.12,84.12,88.55,92.98,110.69,79.69,53.13,57.56,44.28,22.14,4.43,0.0,0.0,13.28,106.26,442.75,163.82,97.4,88.55,101.83,119.54,97.4,84.12,84.12,106.26,141.68,84.12,30.99,48.7,39.85,13.28,8.86,0.0,0.0,8.86,110.69,402.9,154.96,88.55,84.12,106.26,119.54,97.4,92.98,79.69,110.69,132.82,75.27,39.85,44.28,44.28,13.28,8.86,0.0,0.0,8.86,106.26,398.48,141.68,88.55,92.98,115.12,123.97,101.83,97.4,75.27,106.26,141.68,88.55,48.7,48.7,48.7,17.71,8.86,0.0,0.0,8.86,101.83,407.33,146.11,84.12,101.83,119.54,128.4,128.4,101.83,110.69,141.68,159.39,110.69,66.41,70.84,70.84,26.56,13.28,0.0,0.0,4.43,17.71,53.13,61.99,75.27,101.83,137.25,110.69,97.4,97.4,88.55,106.26,110.69,75.27,53.13,53.13,61.99,17.71,4.43,0.0,0.0,4.43,8.86,35.42,53.13,53.13,84.12,92.98,79.69,70.84,75.27,79.69,97.4,84.12,79.69,61.99,70.84,57.56,26.56,2,1683.46,442.75,Tue,8,O08,BL12,C,#6baed6,25.051226,121.53273899999999,O08,Songjiang Nanjing,松江南京站
67,10.62,0.0,0.0,10.62,46.75,187.0,87.12,74.38,76.5,82.88,87.12,76.5,74.38,82.88,93.5,119.0,89.25,78.62,72.25,82.88,25.5,8.5,0.0,0.0,12.75,48.88,212.5,116.88,74.38,78.62,95.62,97.75,74.38,65.88,70.12,97.75,114.75,87.12,51.0,61.62,78.62,17.0,6.38,0.0,0.0,10.62,46.75,204.0,108.38,63.75,68.0,91.38,89.25,82.88,70.12,85.0,106.25,127.5,74.38,48.88,63.75,72.25,17.0,10.62,0.0,0.0,12.75,46.75,178.5,112.62,68.0,76.5,99.88,89.25,89.25,80.75,68.0,106.25,121.12,82.88,63.75,70.12,82.88,21.25,12.75,0.0,0.0,12.75,51.0,195.5,108.38,74.38,78.62,102.0,99.88,97.75,87.12,87.12,123.25,150.88,106.25,85.0,87.12,102.0,31.88,14.88,0.0,0.0,23.38,68.0,97.75,74.38,93.5,114.75,125.38,110.5,114.75,116.88,123.25,138.12,129.62,85.0,78.62,85.0,89.25,29.75,14.88,0.0,0.0,4.25,10.62,36.12,55.25,85.0,104.12,93.5,97.75,99.88,95.62,97.75,106.25,116.88,104.12,78.62,95.62,82.88,36.12,0,1523.49,212.5,Tue,8,O09,BL12,A,#08306b,25.059717000000003,121.533184,O09,Xingtian Temple,行天宮站
68,11.26,0.0,0.0,9.22,27.65,80.9,45.06,29.7,32.77,44.03,40.96,54.27,49.15,56.32,75.78,84.99,83.97,73.73,64.51,75.78,30.72,14.34,0.0,0.0,9.22,32.77,90.11,45.06,36.86,37.89,39.94,39.94,40.96,39.94,50.18,59.39,86.02,67.58,49.15,54.27,70.66,27.65,10.24,0.0,0.0,10.24,30.72,82.94,46.08,30.72,25.6,41.98,43.01,37.89,47.1,45.06,57.34,77.82,65.54,60.42,65.54,62.46,21.5,9.22,0.0,0.0,8.19,31.74,81.92,47.1,30.72,38.91,41.98,51.2,48.13,48.13,50.18,67.58,88.06,70.66,63.49,67.58,70.66,21.5,19.46,0.0,0.0,7.17,31.74,81.92,51.2,30.72,35.84,46.08,47.1,58.37,51.2,59.39,87.04,102.4,84.99,84.99,88.06,95.23,33.79,14.34,0.0,0.0,4.1,11.26,25.6,32.77,37.89,45.06,65.54,68.61,55.3,70.66,76.8,94.21,84.99,65.54,62.46,74.75,72.7,31.74,16.38,0.0,0.0,6.14,6.14,18.43,27.65,28.67,51.2,46.08,57.34,60.42,58.37,66.56,93.18,90.11,75.78,76.8,94.21,77.82,36.86,0,963.13,102.4,Fri,18,O10,BL12,A,#08306b,25.062693,121.52641799999999,O10,Zhongshan Elementary School,中山國小站
69,20.51,0.0,0.0,26.37,99.62,237.33,131.85,82.04,73.25,99.62,87.9,108.41,102.55,111.34,146.5,181.66,137.71,111.34,123.06,102.55,38.09,14.65,0.0,0.0,23.44,102.55,293.0,155.29,79.11,76.18,90.83,117.2,102.55,93.76,105.48,134.78,181.66,128.92,87.9,111.34,84.97,26.37,11.72,0.0,0.0,23.44,111.34,275.42,128.92,73.25,70.32,99.62,120.13,96.69,93.76,108.41,140.64,181.66,131.85,105.48,108.41,90.83,29.3,14.65,0.0,0.0,23.44,114.27,275.42,143.57,79.11,61.53,99.62,102.55,102.55,93.76,99.62,137.71,187.52,143.57,105.48,102.55,102.55,35.16,20.51,0.0,0.0,23.44,111.34,272.49,140.64,79.11,73.25,93.76,123.06,108.41,111.34,120.13,178.73,216.82,158.22,125.99,117.2,131.85,43.95,20.51,0.0,0.0,20.51,38.09,79.11,87.9,82.04,105.48,134.78,169.94,131.85,128.92,125.99,152.36,158.22,123.06,102.55,120.13,114.27,41.02,14.65,0.0,0.0,17.58,35.16,55.67,90.83,96.69,105.48,158.22,146.5,128.92,123.06,158.22,178.73,164.08,155.29,143.57,158.22,120.13,55.67,0,2050.36,293.0,Tue,8,O11,BL12,A,#08306b,25.062879000000002,121.519346,O11,Minquan West Road,民權西路站
