,Mon_00,Mon_01,Mon_05,Mon_06,Mon_07,Mon_08,Mon_09,Mon_10,Mon_11,Mon_12,Mon_13,Mon_14,Mon_15,Mon_16,Mon_17,Mon_18,Mon_19,Mon_20,Mon_21,Mon_22,Mon_23,Tue_00,Tue_01,Tue_05,Tue_06,Tue_07,Tue_08,Tue_09,Tue_10,Tue_11,Tue_12,Tue_13,Tue_14,Tue_15,Tue_16,Tue_17,Tue_18,Tue_19,Tue_20,Tue_21,Tue_22,Tue_23,Wed_00,Wed_01,Wed_05,Wed_06,Wed_07,Wed_08,Wed_09,Wed_10,Wed_11,Wed_12,Wed_13,Wed_14,Wed_15,Wed_16,Wed_17,Wed_18,Wed_19,Wed_20,Wed_21,Wed_22,Wed_23,Thu_00,Thu_01,Thu_05,Thu_06,Thu_07,Thu_08,Thu_09,Thu_10,Thu_11,Thu_12,Thu_13,Thu_14,Thu_15,Thu_16,Thu_17,Thu_18,Thu_19,Thu_20,Thu_21,Thu_22,Thu_23,Fri_00,Fri_01,Fri_05,Fri_06,Fri_07,Fri_08,Fri_09,Fri_10,Fri_11,Fri_12,Fri_13,Fri_14,Fri_15,Fri_16,Fri_17,Fri_18,Fri_19,Fri_20,Fri_21,Fri_22,Fri_23,Sat_00,Sat_01,Sat_05,Sat_06,Sat_07,Sat_08,Sat_09,Sat_10,Sat_11,Sat_12,Sat_13,Sat_14,Sat_15,Sat_16,Sat_17,Sat_18,Sat_19,Sat_20,Sat_21,Sat_22,Sat_23,Sun_00,Sun_01,Sun_05,Sun_06,Sun_07,Sun_08,Sun_09,Sun_10,Sun_11,Sun_12,Sun_13,Sun_14,Sun_15,Sun_16,Sun_17,Sun_18,Sun_19,Sun_20,Sun_21,Sun_22,Sun_23,cluster_group,daily_ppl_avg,max_people_by_hr,max_weekday,max_hour,to,from,group_name,color,lat,long,code,Eng,站名
49,0.0,0.0,0.0,46.65,85.06,116.62,65.86,43.9,45.28,45.28,43.9,34.3,41.16,32.93,61.74,46.65,35.67,30.18,16.46,10.98,2.74,0.0,0.0,0.0,60.37,111.13,127.6,72.72,45.28,45.28,41.16,42.53,27.44,32.93,26.07,50.76,48.02,24.7,19.21,20.58,9.6,2.74,1.37,0.0,0.0,50.76,102.9,124.85,64.48,46.65,43.9,34.3,43.9,34.3,28.81,27.44,54.88,43.9,26.07,17.84,16.46,12.35,2.74,1.37,0.0,0.0,49.39,102.9,137.2,63.11,45.28,38.42,35.67,45.28,39.79,28.81,32.93,52.14,48.02,32.93,23.32,17.84,13.72,4.12,1.37,0.0,0.0,50.76,107.02,137.2,75.46,46.65,45.28,50.76,65.86,46.65,49.39,50.76,83.69,85.06,59.0,42.53,35.67,16.46,6.86,1.37,0.0,0.0,54.88,72.72,124.85,94.67,105.64,93.3,76.83,76.83,75.46,54.88,59.0,63.11,53.51,42.53,31.56,17.84,12.35,4.12,0.0,0.0,0.0,26.07,57.62,96.04,74.09,74.09,79.58,61.74,76.83,72.72,64.48,54.88,76.83,59.0,60.37,34.3,20.58,13.72,4.12,0,911.4,137.2,Fri,8,BL12,G06,A,#67000d,24.999282,121.540237,G06,Wanlong,萬隆站
50,0.0,0.0,0.0,69.12,106.83,144.53,100.54,87.98,113.11,125.68,125.68,138.25,169.67,182.24,301.63,251.36,157.1,138.25,125.68,100.54,25.14,0.0,0.0,0.0,75.41,113.11,163.38,94.26,75.41,94.26,113.11,131.96,125.68,138.25,169.67,370.76,295.35,163.38,163.38,150.82,106.83,25.14,0.0,0.0,0.0,69.12,106.83,163.38,106.83,81.69,94.26,144.53,138.25,138.25,169.67,207.37,377.04,301.63,188.52,157.1,169.67,119.4,25.14,6.28,0.0,0.0,62.84,113.11,175.95,113.11,94.26,119.4,144.53,163.38,163.38,201.09,219.94,402.18,364.47,213.66,169.67,175.95,138.25,37.7,6.28,0.0,0.0,81.69,125.68,175.95,131.96,131.96,163.38,263.93,282.78,263.93,339.34,402.18,628.4,502.72,326.77,270.21,295.35,201.09,62.84,12.57,0.0,0.0,87.98,131.96,207.37,201.09,213.66,232.51,251.36,326.77,307.92,270.21,427.31,471.3,333.05,289.06,245.08,226.22,207.37,62.84,6.28,0.0,0.0,50.27,75.41,138.25,119.4,138.25,150.82,194.8,270.21,282.78,307.92,402.18,452.45,339.34,301.63,213.66,207.37,119.4,31.42,2,3408.32,628.4,Fri,17,BL12,G07,C,#fc9272,25.011943,121.53781799999999,G07,Gongguan,公館站
51,0.0,0.0,0.0,59.58,85.65,115.44,74.48,63.31,67.03,74.48,74.48,78.2,85.65,108.0,197.37,137.79,100.55,100.55,78.2,55.86,18.62,0.0,0.0,0.0,63.31,100.55,134.06,81.93,55.86,52.14,67.03,74.48,67.03,81.93,100.55,230.89,148.96,96.82,93.1,100.55,70.76,14.9,0.0,0.0,0.0,59.58,93.1,126.62,67.03,63.31,70.76,85.65,67.03,63.31,70.76,104.27,227.16,171.3,100.55,104.27,96.82,67.03,22.34,3.72,0.0,0.0,52.14,89.38,130.34,74.48,63.31,67.03,81.93,70.76,74.48,96.82,122.89,256.96,175.03,111.72,96.82,108.0,78.2,22.34,3.72,0.0,0.0,48.41,100.55,130.34,89.38,78.2,78.2,108.0,130.34,104.27,119.17,175.03,372.4,223.44,167.58,148.96,145.24,108.0,29.79,3.72,0.0,0.0,55.86,93.1,122.89,126.62,111.72,137.79,141.51,145.24,137.79,130.34,171.3,193.65,178.75,156.41,160.13,167.58,115.44,48.41,0.0,0.0,0.0,37.24,63.31,100.55,100.55,85.65,108.0,100.55,111.72,122.89,119.17,152.68,197.37,160.13,130.34,145.24,119.17,67.03,22.34,1,1907.5,372.4,Fri,17,BL12,G08,B,#cb181d,25.017557,121.53139399999999,G08,Taipower Building,臺電大樓站
52,0.0,0.0,0.0,47.75,79.58,127.33,79.58,103.45,159.16,183.03,151.2,143.24,151.2,238.74,437.69,350.15,159.16,119.37,143.24,63.66,15.92,0.0,0.0,0.0,47.75,87.54,135.29,79.58,111.41,151.2,230.78,206.91,159.16,183.03,294.45,588.89,453.61,198.95,143.24,167.12,95.5,7.96,0.0,0.0,0.0,39.79,87.54,127.33,79.58,87.54,135.29,222.82,151.2,151.2,190.99,270.57,588.89,421.77,214.87,151.2,238.74,95.5,15.92,0.0,0.0,0.0,47.75,95.5,135.29,87.54,87.54,159.16,222.82,167.12,167.12,198.95,278.53,644.6,461.56,230.78,159.16,183.03,95.5,15.92,0.0,0.0,0.0,55.71,95.5,127.33,87.54,111.41,159.16,310.36,254.66,214.87,230.78,318.32,795.8,596.85,286.49,190.99,230.78,238.74,47.75,0.0,0.0,0.0,47.75,127.33,111.41,127.33,143.24,198.95,262.61,238.74,238.74,270.57,326.28,437.69,286.49,159.16,167.12,198.95,135.29,39.79,7.96,0.0,0.0,31.83,63.66,95.5,119.37,167.12,222.82,302.4,326.28,421.77,461.56,541.14,644.6,413.82,206.91,143.24,103.45,79.58,15.92,1,3578.63,795.8,Fri,17,BL12,G10,B,#cb181d,25.032729,121.51827,G10,Chiang Kai-Shek Memorial Hall,中正紀念堂站
53,0.0,0.0,0.0,6.87,10.31,12.03,13.74,24.05,27.49,34.36,25.77,18.9,29.21,42.95,63.57,56.69,22.33,13.74,13.74,8.59,1.72,0.0,0.0,0.0,5.15,13.74,13.74,12.03,18.9,36.08,41.23,20.62,25.77,39.51,49.82,79.03,84.18,25.77,18.9,22.33,8.59,0.0,0.0,0.0,0.0,3.44,13.74,17.18,13.74,22.33,41.23,44.67,22.33,29.21,41.23,63.57,89.34,67.0,27.49,20.62,17.18,15.46,1.72,0.0,0.0,0.0,3.44,17.18,13.74,13.74,24.05,37.8,48.1,25.77,25.77,37.8,42.95,106.52,80.75,37.8,22.33,17.18,12.03,1.72,0.0,0.0,0.0,5.15,15.46,17.18,15.46,29.21,34.36,58.41,41.23,39.51,63.57,56.69,171.8,109.95,42.95,29.21,27.49,20.62,3.44,0.0,0.0,0.0,6.87,8.59,10.31,15.46,22.33,29.21,37.8,30.92,25.77,29.21,42.95,41.23,30.92,12.03,10.31,13.74,8.59,0.0,1.72,0.0,0.0,5.15,3.44,13.74,17.18,12.03,22.33,30.92,18.9,18.9,20.62,24.05,30.92,29.21,12.03,10.31,6.87,10.31,1.72,1,499.88,171.8,Fri,17,BL12,G11,B,#cb181d,25.035534,121.51088,G11,Xiaonanmen,小南門站
54,0.0,0.0,0.0,0.7,1.41,2.35,6.82,9.64,8.93,9.64,10.1,9.17,7.99,10.81,12.92,10.34,7.76,7.05,3.76,3.52,1.18,0.0,0.0,0.0,0.0,1.41,2.11,5.64,9.4,7.76,10.58,5.64,6.58,8.46,8.93,16.68,9.64,7.52,2.58,3.29,2.58,0.94,0.0,0.0,0.0,0.24,1.65,2.11,7.05,7.76,6.35,6.35,8.7,7.76,8.7,8.22,16.92,14.8,7.52,2.58,5.17,4.7,1.18,0.24,0.0,0.0,0.47,0.94,1.18,4.23,4.7,7.52,8.7,10.1,6.58,9.4,9.4,14.8,16.45,7.99,2.11,4.46,2.82,0.94,0.0,0.0,0.0,0.24,3.06,3.06,4.23,7.52,11.52,11.75,9.17,11.52,10.34,8.7,20.21,19.27,13.63,7.05,5.88,3.29,2.35,0.47,0.0,0.0,0.47,3.76,4.23,5.4,8.7,14.1,11.52,15.51,11.04,6.11,14.1,18.8,18.1,8.93,6.35,9.4,7.28,3.29,0.0,0.0,0.0,0.7,0.7,8.22,8.22,11.98,13.16,13.4,17.39,11.28,17.39,14.8,23.5,22.8,12.92,12.22,4.23,1.41,1.41,2,140.31,23.5,Sun,17,BL12,G13,C,#fc9272,25.049026,121.50999099999999,G13,Beimen,北門站
55,6.06,0.0,0.0,21.21,42.42,69.69,75.75,81.81,99.99,127.26,133.32,148.47,151.5,154.53,196.95,212.1,172.71,151.5,166.65,96.96,21.21,3.03,0.0,0.0,21.21,48.48,84.84,57.57,69.69,81.81,121.2,124.23,139.38,145.44,157.56,196.95,248.46,178.77,175.74,193.92,99.99,21.21,3.03,0.0,0.0,21.21,36.36,75.75,60.6,66.66,87.87,124.23,136.35,133.32,139.38,154.53,203.01,260.58,190.89,163.62,203.01,99.99,27.27,3.03,0.0,0.0,18.18,48.48,78.78,48.48,63.63,81.81,109.08,127.26,145.44,142.41,160.59,215.13,266.64,193.92,187.86,212.1,99.99,27.27,9.09,0.0,0.0,18.18,39.39,69.69,57.57,66.66,81.81,124.23,148.47,160.59,172.71,190.89,248.46,303.0,254.52,230.28,245.43,187.86,33.33,6.06,0.0,0.0,18.18,39.39,63.63,93.93,87.87,115.14,172.71,178.77,206.04,227.25,263.61,272.7,257.55,227.25,221.19,251.49,160.59,45.45,6.06,0.0,0.0,18.18,27.27,66.66,72.72,87.87,136.35,175.74,199.98,212.1,251.49,224.22,275.73,224.22,230.28,190.89,206.04,109.08,24.24,2,2427.56,303.0,Fri,18,BL12,G14,C,#fc9272,25.052905,121.52034099999999,G14,Zhongshan,中山站
56,0.0,0.0,0.0,20.6,36.05,46.35,36.05,46.35,61.8,72.1,77.25,77.25,77.25,97.85,159.65,267.8,144.2,82.4,82.4,41.2,15.45,0.0,0.0,0.0,15.45,36.05,56.65,36.05,46.35,66.95,82.4,72.1,82.4,82.4,118.45,190.55,355.35,159.65,103.0,92.7,77.25,15.45,5.15,0.0,0.0,15.45,46.35,51.5,36.05,41.2,51.5,82.4,77.25,77.25,82.4,128.75,206.0,365.65,185.4,92.7,97.85,56.65,10.3,0.0,0.0,0.0,15.45,41.2,56.65,36.05,51.5,66.95,82.4,66.95,92.7,82.4,118.45,216.3,375.95,185.4,108.15,103.0,66.95,15.45,5.15,0.0,0.0,20.6,46.35,61.8,41.2,61.8,66.95,103.0,92.7,92.7,103.0,144.2,262.65,515.0,252.35,139.05,133.9,87.55,20.6,5.15,0.0,0.0,25.75,30.9,46.35,51.5,51.5,66.95,92.7,92.7,103.0,82.4,118.45,159.65,128.75,87.55,82.4,87.55,56.65,20.6,0.0,0.0,0.0,15.45,25.75,46.35,51.5,46.35,56.65,72.1,72.1,82.4,82.4,103.0,113.3,92.7,72.1,61.8,61.8,30.9,10.3,1,1624.74,515.0,Fri,18,BL12,G16,B,#cb181d,25.052095,121.544352,G16,Nanjing Fuxing,南京復興站
57,0.0,0.0,0.0,16.05,25.68,41.73,25.68,35.31,41.73,41.73,38.52,41.73,54.57,70.62,115.56,163.71,89.88,57.78,41.73,19.26,6.42,0.0,0.0,0.0,12.84,28.89,51.36,25.68,32.1,38.52,51.36,44.94,48.15,67.41,73.83,118.77,192.6,109.14,64.2,54.57,19.26,3.21,0.0,0.0,0.0,12.84,28.89,51.36,25.68,35.31,38.52,51.36,41.73,41.73,48.15,67.41,141.24,199.02,121.98,60.99,54.57,25.68,6.42,3.21,0.0,0.0,12.84,35.31,48.15,28.89,28.89,38.52,44.94,41.73,48.15,57.78,64.2,144.45,208.65,121.98,64.2,60.99,35.31,16.05,3.21,0.0,0.0,12.84,35.31,41.73,28.89,32.1,48.15,67.41,57.78,60.99,67.41,89.88,176.55,321.0,166.92,83.46,77.04,48.15,12.84,19.26,0.0,0.0,12.84,25.68,41.73,38.52,41.73,44.94,70.62,70.62,73.83,73.83,83.46,109.14,102.72,73.83,60.99,73.83,125.19,115.56,3.21,0.0,0.0,9.63,12.84,28.89,41.73,32.1,48.15,67.41,60.99,73.83,67.41,67.41,93.09,89.88,70.62,54.57,51.36,64.2,105.93,1,1121.1,321.0,Fri,18,BL12,G17,B,#cb181d,25.051446,121.55078600000002,G17,Taipei Arena,台北小巨蛋站
58,0.0,0.0,0.0,19.01,47.52,73.66,40.39,47.52,49.9,54.65,49.9,49.9,47.52,68.9,95.04,111.67,66.53,38.02,30.89,19.01,2.38,2.38,0.0,0.0,16.63,52.27,99.79,42.77,42.77,40.39,47.52,57.02,47.52,40.39,66.53,135.43,166.32,71.28,35.64,33.26,16.63,2.38,2.38,0.0,0.0,19.01,49.9,97.42,42.77,45.14,49.9,52.27,52.27,52.27,47.52,66.53,114.05,166.32,76.03,42.77,30.89,21.38,4.75,0.0,0.0,0.0,21.38,59.4,111.67,42.77,38.02,57.02,49.9,52.27,52.27,52.27,73.66,123.55,163.94,90.29,52.27,38.02,19.01,9.5,2.38,0.0,0.0,21.38,52.27,99.79,54.65,40.39,47.52,59.4,64.15,61.78,73.66,83.16,163.94,237.6,147.31,73.66,59.4,33.26,9.5,2.38,0.0,0.0,21.38,49.9,68.9,68.9,61.78,73.66,71.28,76.03,68.9,73.66,80.78,97.42,80.78,49.9,40.39,35.64,19.01,9.5,0.0,0.0,0.0,16.63,33.26,54.65,54.65,52.27,66.53,71.28,64.15,66.53,66.53,87.91,71.28,61.78,57.02,49.9,40.39,21.38,4.75,1,1063.36,237.6,Fri,18,BL12,G18,B,#cb181d,25.051462,121.560447,G18,Nanjing Sanmin,南京三民站
59,5.85,0.0,0.0,3.51,8.19,14.04,11.7,15.21,15.21,22.23,23.4,19.89,22.23,23.4,33.93,53.82,53.82,57.33,67.86,62.01,29.25,8.19,0.0,0.0,3.51,8.19,19.89,15.21,19.89,14.04,28.08,21.06,18.72,24.57,22.23,24.57,44.46,59.67,59.67,79.56,50.31,32.76,4.68,0.0,0.0,3.51,10.53,18.72,16.38,17.55,15.21,22.23,17.55,17.55,23.4,30.42,26.91,56.16,51.48,57.33,65.52,69.03,22.23,10.53,0.0,0.0,5.85,10.53,18.72,16.38,12.87,18.72,19.89,22.23,24.57,19.89,22.23,39.78,56.16,65.52,70.2,64.35,54.99,22.23,11.7,0.0,0.0,5.85,9.36,14.04,12.87,15.21,15.21,19.89,29.25,23.4,22.23,31.59,43.29,66.69,81.9,85.41,81.9,86.58,42.12,9.36,0.0,0.0,3.51,8.19,19.89,18.72,17.55,24.57,30.42,33.93,25.74,24.57,28.08,42.12,53.82,65.52,93.6,113.49,117.0,50.31,11.7,0.0,0.0,1.17,7.02,14.04,22.23,23.4,30.42,30.42,33.93,25.74,38.61,36.27,40.95,50.31,66.69,84.24,86.58,77.22,43.29,1,631.95,117.0,Sat,22,BL12,G19,B,#cb181d,25.049885,121.57753000000001,G19,Songshan,松山站
60,0.0,0.0,0.0,103.49,147.39,238.34,125.44,103.49,100.35,94.08,97.22,106.62,75.26,78.4,94.08,90.94,68.99,50.18,34.5,18.82,3.14,0.0,0.0,0.0,106.62,163.07,294.78,131.71,87.81,87.81,78.4,78.4,65.86,56.45,53.31,65.86,65.86,53.31,37.63,28.22,18.82,3.14,0.0,0.0,0.0,109.76,156.8,291.65,128.58,97.22,90.94,75.26,90.94,59.58,56.45,50.18,75.26,78.4,53.31,28.22,21.95,18.82,3.14,3.14,0.0,0.0,103.49,159.94,291.65,137.98,103.49,84.67,87.81,87.81,68.99,68.99,56.45,72.13,75.26,59.58,31.36,28.22,15.68,3.14,3.14,0.0,0.0,103.49,159.94,313.6,147.39,106.62,97.22,87.81,119.17,90.94,78.4,81.54,100.35,134.85,100.35,65.86,50.18,34.5,9.41,3.14,0.0,0.0,103.49,163.07,213.25,191.3,194.43,188.16,181.89,178.75,147.39,109.76,106.62,128.58,106.62,75.26,56.45,34.5,25.09,12.54,6.27,0.0,0.0,72.13,103.49,203.84,175.62,156.8,153.66,150.53,156.8,166.21,128.58,119.17,141.12,97.22,87.81,78.4,40.77,18.82,9.41,0,1758.82,313.6,Fri,8,BL12,O01,A,#67000d,24.989918,121.50885,O01,Nanshijiao,南勢角站
61,0.0,0.0,0.0,64.94,140.71,224.6,124.48,100.12,105.53,81.18,89.3,83.89,78.47,64.94,86.59,83.89,67.65,40.59,18.94,10.82,5.41,0.0,0.0,0.0,62.24,154.24,265.19,116.36,89.3,100.12,73.06,81.18,75.77,54.12,46.0,67.65,86.59,56.83,35.18,18.94,13.53,8.12,0.0,0.0,0.0,67.65,156.95,265.19,135.3,94.71,92.0,75.77,73.06,64.94,54.12,54.12,75.77,100.12,51.41,29.77,18.94,18.94,8.12,0.0,0.0,0.0,62.24,154.24,270.6,129.89,89.3,83.89,75.77,81.18,73.06,54.12,51.41,70.36,86.59,64.94,32.47,27.06,10.82,8.12,2.71,0.0,0.0,67.65,156.95,270.6,135.3,105.53,102.83,105.53,97.42,83.89,75.77,73.06,108.24,159.65,105.53,67.65,43.3,24.35,10.82,0.0,0.0,0.0,86.59,135.3,208.36,205.66,184.01,189.42,159.65,165.07,140.71,108.24,119.06,116.36,94.71,59.53,51.41,32.47,18.94,5.41,2.71,0.0,0.0,48.71,92.0,178.6,146.12,146.12,175.89,151.54,170.48,135.3,116.36,138.01,110.95,89.3,67.65,56.83,37.88,13.53,8.12,0,1644.57,270.6,Fri,8,BL12,O02,A,#67000d,24.993712,121.50461499999999,O02,Jingan,景安站
62,3.08,0.0,0.0,98.48,196.96,246.2,153.88,126.18,107.71,104.64,107.71,110.79,92.32,89.25,98.48,120.02,80.02,58.47,43.08,21.54,6.16,0.0,0.0,0.0,101.56,218.5,301.59,156.95,110.79,92.32,86.17,92.32,83.09,61.55,73.86,86.17,95.4,61.55,46.16,36.93,21.54,6.16,3.08,0.0,0.0,101.56,215.42,295.44,166.18,110.79,98.48,98.48,98.48,76.94,64.63,61.55,95.4,116.94,58.47,46.16,36.93,27.7,9.23,0.0,0.0,0.0,92.32,218.5,307.75,169.26,95.4,89.25,98.48,92.32,89.25,64.63,70.78,86.17,123.1,73.86,52.32,43.08,21.54,9.23,3.08,0.0,0.0,104.64,206.19,289.28,175.42,116.94,110.79,129.26,126.18,113.87,89.25,89.25,129.26,181.57,135.41,83.09,67.7,43.08,18.46,3.08,0.0,0.0,107.71,172.34,264.67,249.28,221.58,240.04,206.19,212.35,193.88,150.8,135.41,153.88,126.18,76.94,64.63,52.32,30.78,9.23,3.08,0.0,0.0,67.7,123.1,227.74,175.42,175.42,190.8,181.57,193.88,184.65,153.88,129.26,160.03,123.1,107.71,92.32,55.4,30.78,9.23,0,2065.04,307.75,Thu,8,BL12,O03,A,#67000d,25.002370000000003,121.510948,O03,Yongan Market,永安市場站
63,3.86,0.0,0.0,138.87,235.31,312.46,192.88,165.87,162.01,146.58,154.3,154.3,131.16,115.72,142.73,138.87,108.01,84.86,61.72,38.58,15.43,3.86,0.0,0.0,131.16,250.74,385.75,189.02,142.73,131.16,108.01,138.87,104.15,88.72,100.3,115.72,123.44,84.86,65.58,46.29,42.43,15.43,3.86,0.0,0.0,123.44,258.45,374.18,208.3,131.16,127.3,127.3,138.87,111.87,84.86,96.44,135.01,135.01,84.86,69.44,54.0,42.43,15.43,3.86,0.0,0.0,123.44,250.74,370.32,212.16,146.58,135.01,123.44,142.73,108.01,92.58,100.3,127.3,142.73,100.3,73.29,61.72,46.29,15.43,3.86,0.0,0.0,127.3,254.6,370.32,219.88,162.01,158.16,158.16,181.3,150.44,131.16,138.87,196.73,216.02,185.16,142.73,108.01,61.72,34.72,3.86,0.0,0.0,123.44,223.74,327.89,312.46,289.31,289.31,281.6,281.6,250.74,216.02,200.59,212.16,177.45,123.44,104.15,84.86,57.86,19.29,3.86,0.0,0.0,88.72,169.73,250.74,239.16,246.88,231.45,239.16,254.6,246.88,208.3,208.3,204.45,177.45,165.87,146.58,92.58,50.15,15.43,0,2757.02,385.75,Tue,8,BL12,O04,A,#67000d,25.014218,121.515368,O04,Dingxi,頂溪站
64,0.0,0.0,0.0,73.33,118.15,150.74,105.92,89.63,97.78,130.37,105.92,101.85,118.15,118.15,232.22,240.37,138.52,97.78,97.78,65.18,12.22,0.0,0.0,0.0,61.11,150.74,175.18,101.85,93.7,93.7,118.15,114.07,101.85,122.22,114.07,264.81,293.33,154.81,114.07,114.07,85.55,16.3,4.07,0.0,0.0,61.11,142.59,162.96,101.85,73.33,101.85,105.92,105.92,89.63,118.15,154.81,281.11,301.48,154.81,114.07,134.44,93.7,20.37,0.0,0.0,0.0,65.18,142.59,162.96,101.85,89.63,93.7,126.29,110.0,101.85,130.37,150.74,309.62,325.92,179.26,122.22,126.29,89.63,12.22,4.07,0.0,0.0,73.33,130.37,162.96,114.07,97.78,110.0,167.03,154.81,146.66,187.4,203.7,395.18,407.4,228.14,175.18,171.11,114.07,36.67,0.0,0.0,0.0,69.26,105.92,162.96,167.03,158.89,171.11,215.92,224.07,203.7,199.63,228.14,293.33,191.48,142.59,118.15,101.85,69.26,20.37,4.07,0.0,0.0,40.74,73.33,122.22,126.29,118.15,122.22,179.26,158.89,167.03,138.52,179.26,236.29,162.96,110.0,101.85,85.55,48.89,12.22,2,2465.26,407.4,Fri,18,BL12,O05,C,#fc9272,25.026134,121.522922,O05,Guting,古亭站
65,3.12,0.0,0.0,53.04,71.76,96.72,74.88,71.76,109.2,121.68,134.16,127.92,134.16,134.16,196.56,221.52,137.28,112.32,121.68,62.4,12.48,0.0,0.0,0.0,49.92,84.24,127.92,74.88,71.76,93.6,134.16,118.56,115.44,118.56,127.92,237.12,237.12,146.64,112.32,121.68,71.76,9.36,0.0,0.0,0.0,37.44,84.24,109.2,62.4,59.28,87.36,112.32,131.04,106.08,118.56,118.56,227.76,227.76,152.88,118.56,131.04,68.64,15.6,0.0,0.0,0.0,46.8,78.0,106.08,68.64,62.4,99.84,124.8,118.56,112.32,121.68,131.04,234.0,243.36,156.0,131.04,140.4,71.76,15.6,3.12,0.0,0.0,46.8,84.24,106.08,78.0,81.12,112.32,149.76,146.64,146.64,152.88,177.84,277.68,312.0,205.92,171.6,184.08,102.96,28.08,3.12,0.0,0.0,46.8,68.64,90.48,102.96,115.44,143.52,196.56,221.52,212.16,212.16,212.16,290.16,218.4,159.12,149.76,143.52,84.24,24.96,3.12,0.0,0.0,28.08,53.04,78.0,102.96,121.68,140.4,193.44,184.08,215.28,227.76,199.68,240.24,187.2,180.96,140.4,112.32,49.92,12.48,2,2259.96,312.0,Fri,18,BL12,O06,C,#fc9272,25.034054,121.528934,O06,Dongmen,東門站
66,0.0,0.0,0.0,11.65,34.94,40.77,40.77,69.89,75.71,81.54,81.54,81.54,87.36,104.83,186.37,320.32,151.42,81.54,58.24,34.94,11.65,0.0,0.0,0.0,11.65,29.12,34.94,40.77,64.06,75.71,93.18,87.36,99.01,81.54,128.13,250.43,430.98,174.72,99.01,75.71,52.42,11.65,0.0,0.0,0.0,11.65,29.12,40.77,52.42,52.42,75.71,99.01,93.18,104.83,81.54,133.95,238.78,413.5,168.9,93.18,81.54,52.42,11.65,0.0,0.0,0.0,11.65,29.12,40.77,40.77,52.42,64.06,87.36,75.71,93.18,116.48,139.78,256.26,413.5,180.54,104.83,99.01,64.06,11.65,5.82,0.0,0.0,11.65,29.12,52.42,46.59,64.06,93.18,116.48,116.48,122.3,122.3,180.54,320.32,582.4,256.26,133.95,128.13,75.71,17.47,0.0,0.0,0.0,11.65,23.3,46.59,52.42,64.06,64.06,87.36,93.18,87.36,104.83,122.3,122.3,104.83,81.54,87.36,69.89,46.59,11.65,0.0,0.0,0.0,11.65,17.47,34.94,58.24,64.06,64.06,93.18,69.89,93.18,104.83,87.36,104.83,81.54,75.71,64.06,46.59,23.3,5.82,1,1708.76,582.4,Fri,18,BL12,O08,B,#cb181d,25.051226,121.53273899999999,O08,Songjiang Nanjing,松江南京站
67,3.49,0.0,0.0,20.92,34.86,59.26,52.29,52.29,66.23,118.52,104.58,83.66,97.61,111.55,135.95,177.79,111.55,62.75,55.78,24.4,6.97,0.0,0.0,0.0,17.43,34.86,69.72,41.83,48.8,73.21,94.12,76.69,101.09,94.12,97.61,149.9,223.1,132.47,76.69,48.8,31.37,6.97,0.0,0.0,0.0,10.46,38.35,66.23,45.32,52.29,69.72,90.64,90.64,94.12,104.58,111.55,153.38,254.48,128.98,66.23,59.26,27.89,6.97,0.0,0.0,0.0,13.94,45.32,76.69,48.8,55.78,83.66,97.61,83.66,87.15,94.12,115.04,153.38,254.48,128.98,80.18,66.23,34.86,10.46,3.49,0.0,0.0,17.43,41.83,73.21,55.78,62.75,90.64,111.55,122.01,108.07,101.09,135.95,202.19,348.6,198.7,104.58,83.66,52.29,17.43,3.49,0.0,0.0,20.92,45.32,73.21,104.58,125.5,142.93,139.44,135.95,128.98,153.38,142.93,149.9,128.98,80.18,69.72,76.69,45.32,13.94,3.49,0.0,0.0,13.94,27.89,62.75,69.72,76.69,87.15,111.55,108.07,115.04,149.9,132.47,125.5,111.55,73.21,62.75,48.8,20.92,6.97,1,1560.46,348.6,Fri,18,BL12,O09,B,#cb181d,25.059717000000003,121.533184,O09,Xingtian Temple,行天宮站
68,1.37,0.0,0.0,23.22,40.98,51.91,50.54,43.71,56.01,64.2,56.01,42.35,42.35,47.81,71.03,84.69,51.91,46.44,31.42,28.69,5.46,2.73,0.0,0.0,27.32,39.61,65.57,38.25,35.52,45.08,49.18,43.71,43.71,36.88,51.91,83.33,95.62,54.64,39.61,31.42,30.05,8.2,1.37,0.0,0.0,21.86,36.88,60.1,40.98,36.88,40.98,42.35,47.81,46.44,38.25,42.35,75.13,101.08,51.91,43.71,39.61,25.95,9.56,1.37,0.0,0.0,21.86,42.35,57.37,40.98,36.88,42.35,51.91,51.91,43.71,42.35,57.37,83.33,99.72,61.47,42.35,42.35,30.05,12.29,2.73,0.0,0.0,21.86,46.44,68.3,49.18,60.1,53.27,58.74,53.27,56.01,56.01,69.67,99.72,136.6,90.16,72.4,61.47,42.35,16.39,1.37,0.0,0.0,24.59,40.98,66.93,66.93,76.5,75.13,83.33,76.5,69.67,72.4,64.2,76.5,62.84,57.37,53.27,47.81,38.25,13.66,2.73,0.0,0.0,21.86,36.88,51.91,64.2,75.13,75.13,76.5,69.67,61.47,58.74,62.84,75.13,57.37,56.01,46.44,45.08,31.42,9.56,2,927.52,136.6,Fri,18,BL12,O10,C,#fc9272,25.062693,121.52641799999999,O10,Zhongshan Elementary School,中山國小站
